"Short URL Report","",""
"","",""
"Animal #","ShortURL","Date"
"A0053293515","https://bit.ly/adopt_Hercules","11/4/2024 12:05 PM"
"A0053300757","https://bit.ly/AdoptXander","4/2/2024 11:12 PM"
"A0053303591","https://bit.ly/Adopt_Glacier","5/23/2025 03:25 PM"
"A0053312831","https://bit.ly/Adopt_Sprite","6/21/2025 05:57 PM"
"A0053591163","https://bit.ly/Adopt_TANK","5/4/2025 11:13 PM"
"A0053595877","https://bit.ly/Adopt-LittleOne","7/28/2024 09:12 PM"
"A0053596658","https://bit.ly/Adopt-Martin","5/6/2025 03:23 PM"
"A0053600299","https://bit.ly/AdoptChrome","5/4/2025 11:17 PM"
"A0053603468","https://bit.ly/AdoptZlata","4/2/2024 11:01 PM"
"A0053604168","https://bit.ly/Adopt-MrPeabody","1/28/2024 06:02 PM"
"A0053611747","https://bit.ly/adoptBocaRaton","2/6/2024 10:17 PM"
"A0053612126","https://bit.ly/Adopt_PRINCESS","7/7/2025 11:51 PM"
"A0053617955","https://bit.ly/Adopt_Denali","2/8/2025 12:16 AM"
"A0053618690","https://bit.ly/AdoptAkua","11/1/2024 11:26 PM"
"A0053621296","https://bit.ly/AdoptMercy","2/6/2024 10:21 PM"
"A0053623485","https://bit.ly/Adopt-Puma","5/4/2025 11:34 PM"
"A0053626387","https://bit.ly/AdoptSnail","1/9/2024 11:56 AM"
"A0053626727","https://bit.ly/Adopt_AnnaMarie","7/28/2025 09:47 PM"
"A0053632065","https://bit.ly/AdoptJohnston","2/6/2024 10:47 PM"
"A0053632972","https://bit.ly/AdoptParkCity","2/6/2024 10:52 PM"
"A0053633913","http://bit.ly/adoptbet","2/6/2024 10:59 PM"
"A0053633954","https://bit.ly/adoptBeatrice","2/6/2024 11:01 PM"
"A0053635126","https://bit.ly/AdoptKali","2/19/2024 07:05 PM"
"A0053635437","https://bit.ly/adoptDino","1/6/2024 11:09 PM"
"A0053636779","https://bit.ly/AdoptLeigh","7/29/2024 09:27 PM"
"A0053637006","https://bit.ly/AdoptRuni","7/28/2024 02:08 PM"
"A0053848363","https://bit.ly/adopt_Sasha","12/29/2024 02:48 PM"
"A0053911720","https://bit.ly/AdoptBocephus","12/13/2023 10:03 PM"
"A0054123479","https://bit.ly/Adopt-CharlieBrown","7/29/2024 09:44 PM"
"A0054159016","https://bit.ly/Adopt-Sui","7/29/2024 09:46 PM"
"A0054577049","https://bit.ly/Adopt-Juice","3/14/2024 02:55 PM"
"A0054667066","https://bit.ly/adoptTiny","3/25/2024 02:25 PM"
"A0054688624","https://bit.ly/AdoptTango","12/10/2023 12:04 AM"
"A0054765121","https://bit.ly/adoptLaslo","12/11/2023 02:15 PM"
"A0055025441","https://bit.ly/Adopt-Diamond","2/6/2024 08:46 PM"
"A0055028046","https://bit.ly/LifeLineMaggie","1/8/2024 04:54 PM"
"A0055062948","https://bit.ly/AdoptMystic","1/8/2024 05:00 PM"
"A0055110303","https://bit.ly/Adopt-Shakira","2/23/2024 10:59 PM"
"A0055111834","https://bit.ly/AdoptNoppy","1/21/2024 11:54 AM"
"A0055135794","https://bit.ly/AdoptSpanky","1/25/2024 06:25 PM"
"A0055170623","https://bit.ly/Adopt-Skylar","7/29/2024 09:53 PM"
"A0055265231","https://bit.ly/Adopt-Primo","2/19/2024 05:54 PM"
"A0055406871","https://bit.ly/adopt-Hank","2/23/2024 11:42 PM"
"A0055454653","https://bit.ly/Adopt-Amy","3/7/2024 09:50 PM"
"A0055529436","https://bit.ly/Adopt-Smokey","3/17/2024 01:00 PM"
"A0055538889","https://bit.ly/Adopt-Brutus","3/22/2024 06:24 PM"
"A0055612570","https://bit.ly/AdoptMarsha","4/2/2024 11:28 PM"
"A0055649438","https://bit.ly/AdoptFoxx","4/9/2024 09:24 PM"
"A0055675268","https://bit.ly/AdoptLorraine","4/21/2024 08:35 PM"
"A0055697269","https://bit.ly/adopt-Zoey","6/1/2024 11:23 AM"
"A0055697364","https://bit.ly/Adopt-zelda","7/5/2025 05:49 PM"
"A0055785509","https://bit.ly/AdoptChocolateChip","5/2/2024 01:17 AM"
"A0055806684","https://bit.ly/Adopt-Irene","5/6/2024 11:31 AM"
"A0055857982","https://bit.ly/Adopt-Dani","5/13/2024 11:02 PM"
"A0055905913","https://bit.ly/Adopt-John","5/29/2024 03:23 PM"
"A0055923266","https://bit.ly/AdoptAngelFace","5/29/2024 03:46 PM"
"A0055941918","https://bit.ly/Adopt-Meadow","5/29/2024 05:19 PM"
"A0055952142","https://bit.ly/AdoptSaraHelen","6/1/2024 11:32 AM"
"A0055954982","https://bit.ly/AdoptTripleChip","6/1/2024 11:31 AM"
"A0055971280","https://bit.ly/Adopt-Dean","6/1/2024 11:49 AM"
"A0056025635","https://bit.ly/AdoptRickSanchez","6/10/2024 08:00 PM"
"A0056032086","https://bit.ly/AdoptKiaayo","6/10/2024 08:03 PM"
"A0056096120","https://bit.ly/AdoptKumar","6/22/2024 11:15 AM"
"A0056223206","https://bit.ly/AdoptMendel","6/25/2024 09:39 AM"
"A0056261713","https://bit.ly/Adopt-Miranda","7/3/2024 11:01 PM"
"A0056262476","https://bit.ly/AdoptMiracleGrace","8/6/2024 03:17 PM"
"A0056298384","https://bit.ly/AdoptDumplin","7/14/2024 01:30 PM"
"A0056329160","https://bit.ly/Adopt-Smudge","7/14/2024 04:29 PM"
"A0056354164","https://bit.ly/AdoptFlo-jo","7/28/2024 02:32 PM"
"A0056373956","https://bit.ly/AdoptDandelion","7/28/2024 08:26 PM"
"A0056378001","https://bit.ly/AdoptTise","7/28/2024 08:35 PM"
"A0056388664","https://bit.ly/AdoptKaa","7/28/2024 09:33 PM"
"A0056408698","https://bit.ly/AdoptSilver","7/29/2024 10:21 AM"
"A0056417577","https://bit.ly/AdoptCharleyWilkeyJoines","7/29/2024 10:22 AM"
"A0056432711","bit.ly/adoptHappy","7/29/2024 11:19 AM"
"A0056500648","https://bit.ly/Adopt-Carmen","8/18/2024 09:10 PM"
"A0056503718","https://bit.ly/adopt_Auggie","8/18/2024 09:15 PM"
"A0056507497","https://bit.ly/AdoptPropeller","8/14/2024 12:08 AM"
"A0056520035","https://bit.ly/AdoptMaylene","8/18/2024 09:48 PM"
"A0056545695","https://bit.ly/adopt_Beauty","8/19/2024 05:26 PM"
"A0056551335","https://bit.ly/Adopt-Vicky","8/19/2024 05:30 PM"
"A0056598333","https://bit.ly/AdoptKibo","8/29/2024 10:08 AM"
"A0056628457","https://bit.ly/AdoptPookies","9/1/2024 11:21 PM"
"A0056629500","https://bit.ly/AdoptShyannPaws","9/1/2024 11:29 PM"
"A0056647661","https://bit.ly/Adopt-Eddie","9/7/2024 10:08 PM"
"A0056673936","https://bit.ly/adopt-Tree","9/7/2024 10:32 PM"
"A0056676632","https://bit.ly/adopt-Trevor","9/18/2024 06:18 PM"
"A0056689698","https://bit.ly/adopt-Star","9/18/2024 06:41 PM"
"A0056853475","https://bit.ly/AdoptElmoOreo","9/23/2024 04:39 PM"
"A0056878500","https://bit.ly/AdoptMessina","9/30/2024 10:29 AM"
"A0056927704","https://bit.ly/Adopt-Shimmer","9/30/2024 11:43 AM"
"A0056932246","https://bit.ly/AdoptJumanji","9/30/2024 12:22 PM"
"A0056934062","https://bit.ly/AdoptBossa","9/30/2024 12:33 PM"
